playerId,assists,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,evGoals,evPoints,evenStrengthGoalDifference,evenStrengthGoalsAgainst,evenStrengthGoalsFor,evenStrengthGoalsForPct,evenStrengthTimeOnIcePerGame,faceoffWinPct,firstGoals,gameWinningGoals,gamesPlayed,giveaways,giveawaysPer60,goals,hits,hitsPer60,lastName,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,penaltyMinutes,plusMinus,points,pointsPerGame,positionCode,powerPlayGoalFor,powerPlayGoalsAgainst,powerPlayTimeOnIcePerGame,ppAssists,ppGoals,ppGoalsAgainstPer60,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPoints,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,satPercentage,satPercentageAhead,satPercentageBehind,satPercentageClose,satPercentageTied,satRelative,seasonId,shAssists,shGoals,shGoalsPer60,shIndividualSatFor,shIndividualSatForPer60,shPoints,shPointsPer60,shPrimaryAssists,shPrimaryAssistsPer60,shSecondaryAssists,shSecondaryAssistsPer60,shShootingPct,shShots,shShotsPer60,shTimeOnIce,shTimeOnIcePctPerGame,shTimeOnIcePerGame,shootingPct,shootingPct5v5,shootsCatches,shortHandedGoalsAgainst,shortHandedGoalsFor,shortHandedTimeOnIcePerGame,shotAttemptsBlocked,shots,skaterFullName,skaterSavePct5v5,skaterShootingPlusSavePct5v5,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame,timeOnIcePerGame5v5,totalShotAttempts,usatPercentage,usatPercentageAhead,usatPercentageBehind,usatPercentageTied,usatPrecentageClose,usatRelative,zoneStartPct5v5,topShotSpeed.imperial,topShotSpeed.metric,topShotSpeed.percentile,topShotSpeed.leagueAvg.imperial,topShotSpeed.leagueAvg.metric,skatingSpeed.speedMax.imperial,skatingSpeed.speedMax.metric,skatingSpeed.speedMax.percentile,skatingSpeed.speedMax.leagueAvg.imperial,skatingSpeed.speedMax.leagueAvg.metric,skatingSpeed.burstsOver20.value,skatingSpeed.burstsOver20.percentile,skatingSpeed.burstsOver20.leagueAvg.value,totalDistanceSkated.imperial,totalDistanceSkated.metric,totalDistanceSkated.percentile,totalDistanceSkated.leagueAvg.imperial,totalDistanceSkated.leagueAvg.metric,distanceMaxGame.imperial,distanceMaxGame.metric,distanceMaxGame.percentile,distanceMaxGame.leagueAvg.imperial,distanceMaxGame.leagueAvg.metric,zoneTimeDetails.offensiveZonePctg,zoneTimeDetails.offensiveZonePercentile,zoneTimeDetails.offensiveZoneLeagueAvg,zoneTimeDetails.offensiveZoneEvPctg,zoneTimeDetails.offensiveZoneEvPercentile,zoneTimeDetails.offensiveZoneEvLeagueAvg,zoneTimeDetails.neutralZonePctg,zoneTimeDetails.neutralZonePercentile,zoneTimeDetails.neutralZoneLeagueAvg,zoneTimeDetails.defensiveZonePctg,zoneTimeDetails.defensiveZonePercentile,zoneTimeDetails.defensiveZoneLeagueAvg,highDangerShots,highDangerGoals,midDangerShots,longDangerShots,shotsCrease,shotsLowSlot,shotsHighSlot,goalsPer60,assistsPer60,pointsPer60,shotsPer60,missedShotsPer60,totalShotAttemptsPer60,penaltyMinutesPer60,highDangerShotsPer60,longDangerShotsPer60,evGoalsPer60,evPointsPer60,ppAssistsPer60,shAssistsPer60
8482245,25,120,4.275069058396801,4.0,0,4.0,5,30,19.0,53.0,72.0,0.576,1071.123456,0.0,1,0,81,78,2.778794887957921,5,66,2.351287982118241,Zub,0,0.0,3,3,2,53,61,0,57,22,30,0.37037,D,0.0,36.0,6.506,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,527,0.02,6.506,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434,0.0,R,0.0,3.0,169.913,70,92,Artem Zub,0.0,0.0,26,0.9262649626526404,OTT,1247.5432,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.74,152.4693,0.7678,88.9233,143.1081,20.9481,33.7126,0.2531,21.5901,34.7459,9.0,0.3272,31.2585,226.0984,363.8524,0.787,133.1815,214.3244,3.5996,5.7928,0.6852,3.2505,5.231,0.41277689,0.4577777777778,0.41794865,0.43359785,0.8,0.42208726,0.1788753,0.5066666666667,0.17869308,0.40834781,0.4488888888889,0.40335826,2,1,17,53,0,2,4,0.17812787743320008,0.8906393871660003,1.0687672645992004,3.277552944770881,2.173160104685041,7.944503333520723,2.0306578027384807,0.07125115097328003,1.8881555007919208,0.20746648855220495,1.2447989313132297,0.0,0.0
8482259,17,27,1.3036655744363348,0.0,5,5.0,25,40,-3.0,63.0,60.0,0.487804,886.333333,0.46666,4,3,78,44,2.1244920472295825,29,165,7.966845177110935,McMann,3,2.0,2,4,1,70,82,0,42,-3,46,0.58974,C,7.0,2.0,58.346,2,4,0.0,5.53724,3.164148092677898,20,15.820740463389491,6,4.746222139016847,1,0.7910370231694746,1,0.7910370231694746,0.266,15,11.865555347542118,4551,0.246,58.346,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15846,0.0,L,0.0,0.0,11.205,66,183,Bobby McMann,0.0,0.0,18,0.8691103829575565,"TOR,SEA",955.8846,0.0,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.22,143.5857,0.7852,83.6208,134.5747,24.25,39.0264,0.9919,22.1684,35.6765,267.0,0.9821,75.2,205.0546,329.9874,0.7866,123.5454,198.8173,3.8042,6.1219,0.8681,2.9231,4.7041,0.40024504,0.2047058823529,0.42385749,0.39246416,0.1152941176471,0.41266414,0.18190577,0.72,0.17823384,0.41784919,0.2329411764706,0.39790867,51,15,47,17,4,47,15,1.4002333947649521,0.8208264727932478,2.2210598675582,8.835955560068491,3.959280633473313,15.981974264386178,2.027924226900965,2.4624794183797434,0.8208264727932478,1.3018196550734416,2.0829114481175064,1.582074046338949,0.0
8482408,6,27,3.167155610976869,0.0,0,0.0,3,9,-9.0,27.0,18.0,0.4,525.310344,0.28571,0,0,58,18,2.1114370739845794,3,166,19.472141904524452,Malott,0,0.0,0,1,2,41,44,0,55,-9,9,0.15517,L,0.0,1.0,0.344,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,20,0.001,0.344,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555,0.0,L,0.0,0.0,3.482,28,54,Jeff Malott,0.0,0.0,8,0.9384164773264796,LAK,529.1379,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.82,126.8485,0.1738,83.6208,134.5747,22.7733,36.65,0.7671,22.1684,35.6765,91.0,0.6694,75.2,85.7567,138.0053,0.3632,123.5454,198.8173,2.5487,4.1016,0.3192,2.9231,4.7041,0.40294324,0.2517647058824,0.42385749,0.40341746,0.32,0.41266414,0.18274189,0.7741176470588,0.17823384,0.41431487,0.2917647058824,0.39790867,24,1,14,1,0,24,6,0.3519061789974299,0.7038123579948597,1.0557185369922897,6.334311221953738,5.161290625295638,14.780059517892054,6.451613281619547,2.815249431979439,0.11730205966580995,0.3544702644418594,1.0634107933255783,0.0,0.0
8482460,0,6,1.6085792082647608,0.0,0,0.0,1,1,-4.0,10.0,6.0,0.375,497.653846,0.375,0,0,26,5,1.3404826735539672,1,86,23.056301985128236,Rempe,0,0.0,0,0,0,10,10,0,11,-4,1,0.03846,C,1.0,0.0,18.5,0,0,0.0,7.48441,0.0,1,7.484407484407484,0,0.0,0,0.0,0,0.0,0.0,0,0.0,481,0.063,18.5,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666,0.0,R,0.0,0.0,0.307,7,15,Matt Rempe,0.0,0.0,2,0.536193069421587,NYR,516.4615,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28,113.1047,0.0541,83.6208,134.5747,22.3168,35.9153,0.5375,22.1684,35.6765,40.0,0.3893,75.2,35.6765,57.4129,0.2345,123.5454,198.8173,2.1416,3.4464,0.1564,2.9231,4.7041,0.41516691,0.4235294117647,0.42385749,0.40898796,0.4611764705882,0.41266414,0.16448592,0.0023529411765,0.17823384,0.42034717,0.2164705882353,0.39790867,10,1,2,1,1,9,1,0.2680965347107935,0.0,0.2680965347107935,4.021448020661902,2.6809653471079344,8.579089110745391,2.949061881818728,2.6809653471079344,0.2680965347107935,0.27822861126152826,0.27822861126152826,0.0,0.0
8482470,7,33,5.177824267782427,0.0,0,0.0,1,8,0.0,20.0,20.0,0.5,746.833333,0.0,0,0,30,19,2.981171548117155,1,35,5.49163179916318,Solovyov,0,0.0,0,1,2,15,18,0,16,0,8,0.26666,D,0.0,1.0,2.1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,63,0.006,2.1,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347,0.0,L,0.0,0.0,15.866,27,23,Ilya Solovyov,0.0,0.0,5,0.7845188284518829,"COL,PIT",764.8,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.18,156.396,0.8854,88.9233,143.1081,20.473,32.948,0.1451,21.5901,34.7459,7.0,0.2778,31.2585,54.6076,87.8781,0.2963,133.1815,214.3244,2.8752,4.6269,0.287,3.2505,5.231,0.43078856,0.7066666666667,0.41794865,0.4329189,0.7822222222222,0.42208726,0.18575257,0.8977777777778,0.17869308,0.38345887,0.7644444444444,0.40335826,0,0,5,14,0,0,1,0.15690376569037656,1.098326359832636,1.2552301255230125,3.6087866108786613,2.8242677824267783,10.669456066945607,2.510460251046025,0.0,2.196652719665272,0.16067842006725214,1.285427360538017,0.0,0.0
8482475,21,31,1.916439290417952,0.0,0,0.0,19,36,1.0,45.0,46.0,0.505494,729.888888,0.33333,3,4,72,38,2.34918364631878,21,49,3.029210491305795,Chinakhov,0,1.0,11,3,6,57,78,0,10,-2,42,0.58333,R,11.0,0.0,78.791,4,2,0.0,6.98043,1.2691804901575054,24,15.230165881890066,6,3.8075414704725166,1,0.6345902450787527,3,1.9037707352362583,0.133,15,9.51885367618129,5673,0.286,78.791,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,L,3.0,0.0,0.111,82,140,Egor Chinakhov,0.0,0.0,9,0.5563856004439215,"CBJ,PIT",808.7916,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03,159.3733,0.9934,83.6208,134.5747,23.6309,38.0301,0.9658,22.1684,35.6765,193.0,0.9414,75.2,167.2073,269.0809,0.6336,123.5454,198.8173,3.8799,6.2438,0.8844,2.9231,4.7041,0.42013852,0.4988235294118,0.42385749,0.40136282,0.2682352941176,0.41266414,0.18568807,0.9105882352941,0.17823384,0.39417341,0.5811764705882,0.39790867,35,7,51,29,0,35,14,1.2982330677024836,1.2982330677024836,2.596466135404967,8.654887118016557,4.822008537180653,18.54618668146405,0.6182062227154683,2.1637217795041392,1.7927980458748582,1.3015679723569105,2.466128789728883,2.538360980315011,0.0
8482476,9,54,2.3779525981766967,1.0,0,1.0,18,27,-9.0,54.0,45.0,0.454545,858.939024,0.35,4,1,82,53,2.333916438951202,22,247,10.876931328697111,Heineman,3,1.0,6,5,0,66,81,0,18,-13,31,0.37804,L,15.0,4.0,103.853,0,4,0.0,6.341,1.6909454334257168,44,18.600399767682887,4,1.6909454334257168,0,0.0,0,0.0,0.148,27,11.413881675623589,8516,0.353,103.853,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643,0.0,L,4.0,0.0,34.17,69,174,Emil Heineman,0.0,0.0,9,0.3963254330294494,NYI,996.9634,0.0,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.28,156.557,0.9869,83.6208,134.5747,23.5087,37.8336,0.9479,22.1684,35.6765,177.0,0.9153,75.2,216.6264,348.6094,0.8583,123.5454,198.8173,3.6721,5.9094,0.8143,2.9231,4.7041,0.40840819,0.3270588235294,0.42385749,0.39523191,0.1576470588235,0.41266414,0.17612362,0.3364705882353,0.17823384,0.41546818,0.2729411764706,0.39790867,46,9,87,17,4,42,32,0.9687955029608764,0.3963254330294494,1.3651209359903258,7.662291705236022,3.566928897265045,14.26771558906018,0.7926508660588988,2.0256633243727413,0.7486147068334045,0.9200232849579139,1.3800349274368708,0.0,0.0
8482482,15,47,2.858639274189461,1.0,0,1.0,1,16,-1.0,38.0,37.0,0.493333,957.482758,0.0,0,0,58,47,2.858639274189461,1,28,1.7030191420703173,Wilsby,0,0.0,1,3,0,29,33,0,29,2,16,0.27586,D,0.0,7.0,1.931,0,0,0.0,0.0,0.0,1,32.143431132698794,0,0.0,0,0.0,0,0.0,0.0,0,0.0,112,0.006,1.931,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694,0.0,L,0.0,2.0,61.086,44,59,Adam Wilsby,0.0,0.0,15,0.9123316832519557,NSH,1020.5,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.58,145.7744,0.5046,88.9233,143.1081,22.5069,36.2213,0.8241,21.5901,34.7459,68.0,0.892,31.2585,147.726,237.7304,0.5123,133.1815,214.3244,3.2805,5.2791,0.5123,3.2505,5.231,0.43574575,0.7866666666667,0.41794865,0.44250508,0.8933333333333,0.42208726,0.18334763,0.7688888888889,0.17869308,0.38090663,0.8222222222222,0.40335826,10,0,15,26,1,9,5,0.06082211221679704,0.9123316832519557,0.9731537954687527,3.5885046207910256,2.0071297031543023,8.271807261484398,1.7638412542871142,0.6082211221679704,1.581374917636723,0.0648251522010607,1.0372024352169713,0.0,0.0
8482511,19,93,4.521575023402999,0.0,0,0.0,5,21,18.0,32.0,50.0,0.609756,924.726027,0.0,1,0,73,93,4.521575023402999,7,30,1.4585725881945157,Lohrei,0,1.0,2,7,2,42,54,0,20,17,26,0.35616,D,8.0,2.0,81.383,3,2,0.0,4.84767,1.2119255493936247,26,15.755032142117123,5,3.0298138734840623,2,1.2119255493936247,1,0.6059627746968124,0.142,14,8.483478845755373,5941,0.298,81.383,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722,0.0,L,1.0,0.0,8.205,73,72,Mason Lohrei,0.0,0.0,20,0.9723817254630106,BOS,1014.315,0.0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.29,140.4796,0.3251,88.9233,143.1081,22.1016,35.569,0.6636,21.5901,34.7459,26.0,0.5494,31.2585,177.0089,284.8544,0.6019,133.1815,214.3244,3.2932,5.2996,0.5247,3.2505,5.231,0.42675524,0.6444444444444,0.41794865,0.42038964,0.48,0.42208726,0.18627931,0.92,0.17869308,0.38696546,0.7555555555556,0.40335826,3,1,24,30,0,3,10,0.3403336039120537,0.92376263918986,1.2640962431019138,3.500574211666838,2.6254306587501284,9.675198168356955,0.9723817254630106,0.14585725881945158,1.4585725881945157,0.2666469151578811,1.1199170436631005,1.8178883240904373,0.0
8482516,1,26,4.290822958389304,0.0,0,0.0,2,3,1.0,11.0,12.0,0.521739,727.862068,0.0,0,1,29,15,2.475474783686137,2,22,3.6306963494063345,Kessel,0,0.0,1,0,1,10,12,0,10,1,3,0.10344,D,0.0,0.0,0.172,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,R,0.0,0.0,24.172,11,20,Matthew Kessel,0.0,0.0,1,0.16503165224574248,STL,752.2068,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.16,153.1452,0.7988,88.9233,143.1081,21.5188,34.631,0.4352,21.5901,34.7459,17.0,0.4599,31.2585,54.0864,87.0393,0.2932,133.1815,214.3244,2.515,4.0473,0.1636,3.2505,5.231,0.40738877,0.3466666666667,0.41794865,0.40750338,0.2,0.42208726,0.18562069,0.8933333333333,0.17869308,0.40699054,0.4755555555556,0.40335826,1,1,2,11,1,0,0,0.33006330449148497,0.16503165224574248,0.4950949567372274,3.3006330449148495,1.9803798269489097,7.096361046566926,1.6503165224574248,0.16503165224574248,1.8153481747031672,0.3411028998271215,0.5116543497406822,0.0,0.0
8482623,3,16,2.9798241692669256,0.0,0,0.0,1,4,-7.0,13.0,6.0,0.315789,560.941176,0.54098,0,0,34,16,2.9798241692669256,1,40,7.449560423167314,Dunne,0,3.0,2,1,1,14,21,0,38,-7,4,0.11764,C,0.0,1.0,1.97,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,67,0.006,1.97,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448,0.0,L,0.0,0.0,5.617,11,29,Josh Dunne,0.0,0.0,6,1.117434063475097,BUF,568.5294,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.09,128.8924,0.2066,83.6208,134.5747,21.0634,33.8981,0.1026,22.1684,35.6765,13.0,0.2036,75.2,50.076,80.5855,0.2801,123.5454,198.8173,2.1469,3.455,0.1596,2.9231,4.7041,0.42078557,0.5058823529412,0.42385749,0.42289653,0.7529411764706,0.41266414,0.17733672,0.4117647058824,0.17823384,0.40187771,0.4752941176471,0.39790867,12,1,4,5,0,12,2,0.18623901057918285,0.5587170317375485,0.7449560423167314,5.400931306796303,3.9110192221628397,11.360579645330153,7.077082402008948,2.234868126950194,0.9311950528959142,0.1887583894200993,0.7550335576803971,0.0,0.0
8482634,7,27,3.15851051299176,0.0,0,0.0,7,12,5.0,17.0,22.0,0.564102,633.16279,0.42857,1,0,43,23,2.6905830295855733,9,144,16.845389402622718,Steeves,3,0.0,2,1,1,24,31,0,34,6,16,0.37209,C,6.0,4.0,52.93,2,1,0.0,9.49033,1.5817292694607623,9,14.23556342514686,3,4.745187808382287,1,1.5817292694607623,1,1.5817292694607623,0.2,5,7.908646347303812,2276,0.202,52.93,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,1,2.830226504599511,0.0,0.0,1,2.830226504599511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16363,0.0,L,0.0,1.0,29.581,23,55,Alex Steeves,0.0,0.0,9,1.0528368376639199,BOS,715.6744,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.41,135.8447,0.4738,83.6208,134.5747,21.9014,35.2468,0.3388,22.1684,35.6765,18.0,0.2459,75.2,78.6246,126.5278,0.3469,123.5454,198.8173,2.5309,4.0729,0.3094,2.9231,4.7041,0.40092064,0.2141176470588,0.42385749,0.39569867,0.1670588235294,0.41266414,0.18338037,0.8047058823529,0.17823384,0.41569899,0.2658823529412,0.39790867,17,5,21,5,1,16,4,1.0528368376639199,0.8188730959608266,1.8717099336247465,6.434002896835066,3.6264379963979465,12.751023922818586,3.9773836089525862,1.9886918044762931,0.5849093542577333,0.9255858380874009,1.5867185795784016,3.1634585389215246,0.0
8482655,22,91,3.2039122217127054,1.0,0,1.0,7,26,38.0,55.0,93.0,0.628378,1134.835443,0.0,2,0,79,80,2.8166261289782026,7,61,2.1476774233458795,Moser,2,2.0,1,2,1,51,59,0,69,41,29,0.36708,D,1.0,22.0,4.835,1,0,0.0,9.42409,0.0,0,0.0,1,9.424947311926486,1,9.424947311926486,0,0.0,0.0,0,0.0,382,0.016,4.835,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,2,0.589394436509449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06306,0.0,L,0.0,3.0,154.632,80,111,J.J. Moser,0.0,0.0,22,0.7745721854690057,TBL,1294.3037,0.0,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.79,139.675,0.3065,88.9233,143.1081,22.3262,35.9305,0.7562,21.5901,34.7459,39.0,0.7068,31.2585,242.1541,389.6902,0.8889,133.1815,214.3244,3.8856,6.253,0.7932,3.2505,5.231,0.41419975,0.5022222222222,0.41794865,0.43250387,0.7733333333333,0.42208726,0.18528927,0.8755555555556,0.17869308,0.40051098,0.5644444444444,0.40335826,10,2,27,63,1,9,8,0.24645478628559273,0.7745721854690057,1.0210269717545983,3.9080687539572563,2.0772617701214244,8.801956653056884,2.4293400362437,0.35207826612227533,2.2180930765703346,0.2810868692370863,1.0440369428806064,9.424947311926486,0.0
8482659,27,31,1.4296145494260513,1.0,1,2.0,16,35,0.0,60.0,60.0,0.5,784.646341,0.22222,6,4,82,64,2.951462295589267,25,78,3.597094672749419,Doan,1,5.0,9,6,4,57,82,0,25,-4,52,0.63414,R,32.0,0.0,166.756,8,9,0.0,8.42474,2.3694616758588127,53,13.95349653561301,17,4.475649832177758,7,1.8429146367790767,1,0.2632735195398681,0.236,38,10.004393742514988,13674,0.556,166.756,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705,0.0,R,4.0,0.0,0.585,61,170,Josh Doan,0.0,0.0,46,2.1213635249547855,BUF,951.9878,0.0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.06,143.3282,0.7721,83.6208,134.5747,22.204,35.7337,0.4886,22.1684,35.6765,155.0,0.873,75.2,211.879,340.9696,0.8339,123.5454,198.8173,3.291,5.2961,0.6678,2.9231,4.7041,0.4462737,0.8141176470588,0.42385749,0.41096878,0.5105882352941,0.41266414,0.17720944,0.4094117647059,0.17823384,0.37651687,0.7976470588235,0.39790867,95,17,36,13,13,82,8,1.1529149592145573,1.245148155951722,2.3980631151662792,7.83982172265899,3.781561066223748,14.434495289366259,1.1529149592145573,4.381076845015318,0.5995157787915698,0.8952301026409092,1.9583158495269888,2.106188156318945,0.0
8482660,15,38,2.2657634829920466,0.0,1,1.0,6,20,-7.0,42.0,35.0,0.454545,694.065789,0.0,1,0,76,49,2.921642385963428,7,15,0.8943803222337026,Johnson,2,1.0,6,3,3,39,54,0,20,-8,22,0.28947,C,14.0,3.0,98.631,1,1,0.0,6.72358,0.4802589556288751,28,13.447250757608503,2,0.9605179112577502,1,0.4802589556288751,0,0.0,0.047,21,10.085438068206377,7496,0.385,98.631,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614,0.0,L,1.0,0.0,1.736,65,114,Kent Johnson,0.0,0.0,11,0.6558789029713818,CBJ,794.4342,0.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.26,133.994,0.3967,83.6208,134.5747,22.6142,36.394,0.6938,22.1684,35.6765,70.0,0.5554,75.2,160.5716,258.4023,0.5993,123.5454,198.8173,3.3413,5.377,0.6906,2.9231,4.7041,0.41865523,0.4705882352941,0.42385749,0.40043836,0.2470588235294,0.41266414,0.18950105,0.9882352941176,0.17823384,0.39184372,0.6070588235294,0.39790867,34,6,41,9,4,30,8,0.4173774837090612,0.8943803222337026,1.3117578059427637,6.797290448976139,3.219769160041329,13.892707672030179,1.1925070963116033,2.027262063729726,0.5366281933402215,0.4094864360412806,1.3649547868042686,0.4802589556288751,0.0
8482665,30,69,2.619120560681591,1.0,0,1.0,14,39,-2.0,68.0,66.0,0.492537,964.756097,0.48041,3,1,82,82,3.112578057621601,20,31,1.1767063388569468,Beniers,3,1.0,5,10,4,80,103,0,23,-8,50,0.60975,C,26.0,6.0,159.378,5,6,0.0,7.16198,1.6527665935470484,69,19.006815825791055,11,3.0300720881695886,4,1.1018443956980322,1,0.27546109892450804,0.139,43,11.844827253753847,13069,0.603,159.378,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422,0.0,L,6.0,0.0,32.463,69,149,Matty Beniers,0.0,0.0,21,0.797123648903093,SEA,1156.5975,0.0,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.36,145.4203,0.8508,83.6208,134.5747,22.0686,35.5158,0.4121,22.1684,35.6765,130.0,0.816,75.2,267.6653,430.7445,0.9821,123.5454,198.8173,4.0517,6.5203,0.9414,2.9231,4.7041,0.43882635,0.7294117647059,0.42385749,0.41030304,0.4870588235294,0.41266414,0.17435537,0.2235294117647,0.17823384,0.38681828,0.6847058823529,0.39790867,63,16,53,7,6,57,23,0.7591653799077075,1.1387480698615613,1.897913449769269,5.655782080312421,3.909701706524694,12.184604347518706,0.8730401868938636,2.3913709467092787,0.26570788296769765,0.637087599915384,1.7747440283357125,1.3773054946225403,0.0
8482666,6,29,3.8292254785175666,1.0,0,1.0,0,4,-4.0,17.0,13.0,0.433333,852.931034,0.0,0,0,29,21,2.772887415478238,0,11,1.4524648366790769,Morrow,0,0.0,2,0,1,13,16,0,4,-5,6,0.20689,D,4.0,0.0,86.0,2,0,0.0,5.77386,0.0,7,10.104250200481154,2,2.886928628708901,1,1.4434643143544506,1,1.4434643143544506,0.0,5,7.217321571772253,2494,0.326,86.0,0.0,0.0,0.0,0.0,0.0,0.0,20252026,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,0.0,1.206,51,24,Scott Morrow,0.0,0.0,5,0.6602112893995804,NYR,940.1379,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06,146.5469,0.5325,88.9233,143.1081,20.6144,33.1756,0.1728,21.5901,34.7459,6.0,0.2716,31.2585,63.7533,102.596,0.3241,133.1815,214.3244,3.0292,4.8748,0.3519,3.2505,5.231,0.44472521,0.8755555555556,0.41794865,0.43234212,0.7644444444444,0.42208726,0.18849314,0.9733333333333,0.17869308,0.36678165,0.9333333333333,0.40335826,2,0,2,11,0,2,1,0.0,0.7922535472794965,0.7922535472794965,3.169014189117986,2.1126761260786573,12.015845467072364,0.5281690315196643,0.26408451575983216,1.4524648366790769,0.0,0.5821710130644995,2.886928628708901,0.0
